match_id,player_name,x,y,is_goal,xg_predicted
214,Jaidon Anthony,90.6,64.1,0,0.40727145095005246
214,Alexis Mac Allister,78.7,58.9,0,0.38066788179701444
215,Jean-Philippe Mateta,95.5,58.4,0,0.600985403146158
215,Enzo Le Fée,71.8,62.9,0,0.26394371834612945
215,Brian Brobbey,95.5,61.1,0,0.579603431000668
215,Trai Hume,92.9,50.1,0,0.63434729390172
215,Yéremy Pino,92.6,58.5,1,0.5184302325246564
215,Enzo Le Fée,89.9,47.6,1,0.5821215802290514
215,Maxence Lacroix,88.2,52.5,0,0.5779614596042476
215,Tyrick Mitchell,93.4,50.3,0,0.628748234491501
215,Dan Ballard,85.5,51.6,0,0.6079382569625256
215,Yéremy Pino,96.0,86.2,0,0.329089897126195
215,Trai Hume,91.5,42.6,0,0.5092208121360957
215,Omar Alderete,79.1,45.6,0,0.5217408589496743
215,Brian Brobbey,90.2,60.1,1,0.4500702763690957
215,Trai Hume,79.4,42.3,0,0.41591478437267476
215,Trai Hume,89.2,37.2,0,0.39505006930870806
215,Jean-Philippe Mateta,95.5,39.5,0,0.5847468907577192
215,Eliezer Mayenda,90.9,50.9,0,0.6193646409501763
215,Dan Ballard,97.1,43.7,0,0.6704967071687908
215,Enzo Le Fée,86.7,37.8,0,0.36499413699777533
216,Wilson Odobert,85.8,34.2,0,0.29977217120152083
216,Mathys Tel,89.8,61.2,0,0.4277669087475148
216,Valentín Castellanos,88.2,53.0,0,0.5644992330574662
216,Crysencio Summerville,86.4,57.9,1,0.4404188977199481
216,Xavi Simons,77.7,72.4,0,0.14459303857579883
216,Wilson Odobert,95.5,50.5,0,0.6241183401852284
216,Djed Spence,97.6,58.7,0,0.6775422188507422
216,Konstantinos Mavropanos,96.8,53.4,0,0.6589151133689115
216,Valentín Castellanos,97.9,45.2,0,0.70725486983411
216,Mathys Tel,86.6,74.5,0,0.21466585664342225
216,Crysencio Summerville,86.7,34.5,0,0.31671827719812246
216,Jarrod Bowen,85.1,43.5,0,0.4649727219416304
216,Crysencio Summerville,84.3,53.8,0,0.5388037039677532
216,Tomás Soucek,92.4,49.5,0,0.6265751166512943
216,Konstantinos Mavropanos,91.7,52.3,0,0.5887188746793367
216,Conor Gallagher,90.6,42.8,0,0.49777357419501156
216,Yves Bissouma,72.2,63.6,0,0.24910918514115013
216,Crysencio Summerville,84.9,62.4,0,0.34076964512971913
216,Pablo,88.2,49.7,0,0.6433178742444491
216,Djed Spence,75.8,60.6,0,0.3286916701675194
216,Mathys Tel,85.8,41.2,0,0.4169328405650607
216,Pedro Porro,85.9,72.4,0,0.22420013047129164
216,Pablo,86.9,41.1,0,0.42472206184238087
216,Crysencio Summerville,87.4,63.1,0,0.3609954244424655
216,Yves Bissouma,81.1,50.3,0,0.6659423013474999
216,Cristian Romero,93.1,53.2,1,0.584062002250184
216,Yves Bissouma,87.5,49.7,0,0.6454913072607046
216,Valentín Castellanos,88.6,47.4,0,0.5755130619805846
216,Xavi Simons,86.7,76.0,0,0.2027795481426739
216,Wilson Odobert,74.1,54.8,0,0.5145111902041807
216,Cristian Romero,88.4,61.5,0,0.3998875653197992
216,Valentín Castellanos,88.1,59.7,0,0.4239604225464418
216,Conor Gallagher,87.4,29.6,0,0.26906094999433094
216,Xavi Simons,91.7,54.6,0,0.550304086171116
216,Xavi Simons,80.9,49.9,0,0.6739343251187879
216,Callum Wilson,88.6,45.6,0,0.5312147028067493
216,Callum Wilson,98.8,51.1,1,0.7075962872240654
216,Cristian Romero,90.5,53.2,0,0.565965565230366
217,Gabriel Martinelli,94.5,53.8,0,0.5990484030961398
217,Nicolás Domínguez,89.9,51.7,0,0.5995640359721739
217,Gabriel Martinelli,96.2,39.8,0,0.6123627775130588
217,Gabriel Martinelli,96.2,44.6,0,0.6396747331577561
217,Noni Madueke,89.1,29.2,0,0.2971102924078467
217,Ben White,84.7,37.8,0,0.3421939085146746
217,Noni Madueke,84.6,34.8,0,0.29312435907379053
217,Gabriel Martinelli,97.3,58.9,0,0.6641556864864165
217,Callum Hudson-Odoi,81.6,63.4,0,0.2941553275278365
217,Ola Aina,75.6,31.5,0,0.1773252057341857
217,Viktor Gyökeres,81.2,47.4,0,0.5820902766136632
217,Morgan Gibbs-White,81.3,52.3,0,0.5925786996056914
217,Declan Rice,85.6,50.4,0,0.6480539160032361
217,Nicolás Domínguez,80.8,61.5,0,0.3261282273188991
217,Bukayo Saka,91.7,46.9,0,0.574166363672539
217,Gabriel Jesus,98.0,47.6,0,0.6984735053118497
217,Gabriel Magalhães,93.7,49.8,0,0.6299438763035602
217,Mikel Merino,92.3,46.8,0,0.5767928972070548
217,William Saliba,96.0,42.4,0,0.6233401752719292
217,Morgan Gibbs-White,81.2,60.9,0,0.3412588321261557
217,Jurriën Timber,92.3,52.8,0,0.5829480879561687
218,Nick Woltemade,90.3,48.5,0,0.6045992437738711
218,Nick Woltemade,91.2,49.1,0,0.6189564429933891
218,Mateus Mané,90.0,44.7,0,0.5219629240395304
218,Lewis Hall,75.9,48.5,0,0.6368246516933871
218,Lewis Hall,88.9,55.4,0,0.5113052000989232
218,Tolu Arokodare,90.6,47.5,0,0.581249690762774
218,Yerson Mosquera,85.0,49.3,0,0.6395455679852357
218,Harvey Barnes,93.0,68.0,0,0.42709556304038193
218,Hugo Bueno,89.6,31.7,0,0.3354456166042176
218,Yerson Mosquera,87.1,47.7,0,0.5838075215833058
218,Sandro Tonali,73.3,47.1,0,0.5896705562976295
218,Joelinton,91.1,51.9,0,0.595511510363274
218,Kieran Trippier,73.8,41.9,0,0.3990031791114581
218,Bruno Guimarães,90.6,32.3,0,0.36518171675249833
218,Joelinton,92.6,52.2,0,0.594218604859521
218,Joelinton,96.0,53.6,0,0.6343421131880748
218,Jørgen Strand Larsen,84.9,31.9,0,0.2578969107100442
218,Bruno Guimarães,85.8,40.9,0,0.4108134993502303
219,Merlin Röhl,86.2,41.6,0,0.42841402838331194
219,Morgan Rogers,86.5,47.3,0,0.5721447028296034
219,Ian Maatsen,73.2,69.2,0,0.15798173410729255
219,James Tarkowski,96.0,42.5,0,0.6239181100175182
219,Jack Grealish,98.1,64.3,0,0.6498175145533376
219,Jack Grealish,80.3,67.9,0,0.21405013408991053
219,Evann Guessand,89.8,54.0,0,0.5459118581619102
219,Vitalii Mykolenko,78.5,62.4,0,0.2954876152457972
219,Morgan Rogers,91.1,53.5,0,0.5632843300602687
219,Morgan Rogers,75.6,64.3,0,0.24500893351587918
219,Evann Guessand,91.8,34.2,0,0.4171696001336119
219,Jack Grealish,85.9,75.3,0,0.1970195723634703
219,Ollie Watkins,84.6,61.6,0,0.3519493427847842
219,Youri Tielemans,88.1,50.7,0,0.6309777058265601
219,James Garner,69.1,56.7,0,0.4515969410244482
219,Dwight McNeil,80.9,36.1,0,0.28020130869510823
219,Thierno Barry,95.1,59.9,1,0.5760830429553397
219,Youri Tielemans,75.3,57.3,0,0.4250390426696915
219,Morgan Rogers,88.5,32.2,0,0.3186861876420443
219,Morgan Rogers,84.4,53.9,0,0.5357544881701162
219,Morgan Rogers,77.5,59.1,0,0.37255256131575837
219,Ezri Konsa,92.3,66.0,0,0.4286184112476042
219,George Hemmings,77.2,53.8,0,0.5461537854581405
219,Emiliano Buendía,77.7,57.9,0,0.407522708844564
219,Lucas Digne,91.8,71.9,0,0.3500522514249636
219,Evann Guessand,87.5,32.8,0,0.30773967186856277
219,Emiliano Buendía,86.4,50.0,0,0.6591146534560551
220,Ferdi Kadioglu,80.0,79.5,0,0.1058619670485678
220,Jack Hinshelwood,84.1,34.2,0,0.27875061456696054
220,Brajan Gruda,77.6,51.4,0,0.6356158696403201
220,Evanilson,74.3,51.7,0,0.6338438885181299
220,Marcus Tavernier,74.8,27.1,0,0.12459706096270719
220,Alex Scott,94.9,34.9,0,0.5201154554483651
220,Evanilson,88.8,66.1,0,0.34495419740634536
220,Marcus Tavernier,88.5,50.0,1,0.6519215812920894
220,Jack Hinshelwood,95.2,42.1,0,0.5945377939651187
220,Evanilson,89.8,61.7,0,0.4210055823839051
220,Evanilson,90.8,44.8,0,0.531350614451401
220,Kaoru Mitoma,81.2,54.3,0,0.5234287542608201
220,Junior Kroupi,90.2,57.5,0,0.48758761963749053
220,James Hill,78.5,45.4,0,0.5153797580188864
220,Alex Scott,75.9,50.7,0,0.6674892217805819
220,Jack Hinshelwood,91.5,40.9,0,0.48790107893938967
220,Lewis Dunk,86.2,49.9,0,0.6563809685983429
220,Diego Gómez,82.0,48.6,0,0.6231856677718783
220,Pascal Groß,84.0,59.7,0,0.38453665182788005
220,Álex Jiménez,89.5,28.4,0,0.2971167288602391
220,Joël Veltman,91.5,45.9,0,0.5560067671175407
220,Yankuba Minteh,87.4,72.0,0,0.2521705080342256
220,Jan Paul van Hecke,87.4,52.1,0,0.5895425854109874
220,Ferdi Kadioglu,80.9,32.3,0,0.2215066410338987
220,Charalampos Kostoulas,88.0,47.8,1,0.5863325390397656
220,Olivier Boscagli,85.0,70.8,0,0.22814327338512086
220,Carlos Baleba,86.7,50.8,0,0.6314385022334451
220,Georginio Rutter,87.1,48.4,0,0.6050489234669922
221,Noah Sadiki,80.9,46.6,0,0.5544291754348272
221,Crysencio Summerville,93.4,54.4,1,0.5753982042334101
221,Trai Hume,96.4,37.9,0,0.6036685214098512
221,Jarrod Bowen,81.5,44.2,0,0.4755468257370697
221,Pablo,94.8,65.4,0,0.5135409626098008
221,Dan Ballard,92.6,63.0,0,0.4700487252580387
221,Jarrod Bowen,88.5,50.0,1,0.6519215812920894
221,Valentín Castellanos,91.5,45.2,0,0.5451240214170497
221,Crysencio Summerville,89.4,74.2,0,0.2685178382075957
221,Valentín Castellanos,89.0,68.7,0,0.3182198063672056
221,Mateus Fernandes,72.9,65.2,1,0.21888387606038207
221,Habib Diarra,79.7,31.0,0,0.1953763144813203
221,Chemsdine Talbi,74.5,59.1,0,0.36838418875478446
221,Mateus Fernandes,76.2,50.7,0,0.6665458095714053
221,Valentín Castellanos,81.6,64.2,0,0.2801605932452867
221,Brian Brobbey,92.0,52.8,1,0.5811029150338568
221,Konstantinos Mavropanos,81.3,50.9,0,0.6433258585555953
221,Wilson Isidor,90.8,36.7,0,0.42146948038871496
221,Mateus Fernandes,74.3,42.1,0,0.40548511070128407
221,Callum Wilson,92.9,51.6,0,0.6051908724788477
222,Djed Spence,86.8,70.5,0,0.2579050707361348
222,Armando Broja,88.9,49.3,0,0.6289647553303985
222,Pedro Porro,79.6,77.3,0,0.11727400262245967
222,Pedro Porro,76.2,68.1,0,0.18567338812831957
222,Dominic Solanke,92.3,58.5,0,0.5117323592873563
222,Pedro Porro,79.0,29.9,0,0.17725793878186644
222,Wilson Odobert,74.6,40.5,0,0.35677771445302386
222,Wilson Odobert,84.9,36.2,0,0.31779624579604987
222,Conor Gallagher,95.8,40.9,0,0.606342490402823
222,Micky van de Ven,85.4,53.2,1,0.5572461105856821
222,Wilson Odobert,85.5,52.3,0,0.5852516773168239
222,Jaidon Anthony,79.7,33.3,0,0.22643707401631938
222,Axel Tuanzebe,93.9,53.2,1,0.5934618136086055
222,Armando Broja,92.9,64.8,0,0.459024408393194
222,Xavi Simons,90.7,47.2,0,0.5751008881951183
222,Dominic Solanke,94.3,50.1,0,0.6300370024347774
222,Jaidon Anthony,75.2,45.4,0,0.520057701023848
222,Axel Tuanzebe,90.1,51.0,0,0.6179188367965756
222,Djed Spence,74.7,38.3,0,0.29856335651266386
222,Yves Bissouma,73.2,62.6,0,0.27375803303351126
222,Lyle Foster,90.3,54.0,0,0.5487939879742468
222,Lyle Foster,90.5,51.5,1,0.6045526202882281
222,Mathys Tel,95.6,50.3,0,0.6251635522806387
222,Wilson Odobert,81.2,45.4,0,0.5134999511881476
222,Xavi Simons,90.2,51.9,0,0.5946004762017775
222,Cristian Romero,92.0,47.4,1,0.5845303242639449
222,Bashir Humphreys,81.1,64.6,0,0.26960690104965707
223,Kevin,78.2,64.4,0,0.25482496407500477
223,Jorge Cuenca,90.8,49.5,0,0.6300796157612163
223,Harry Wilson,72.5,55.4,0,0.49475476868971296
223,Raúl Jiménez,95.6,40.4,0,0.5955424646508428
223,Raúl Jiménez,90.8,54.4,0,0.5449436136561246
223,Yasin Ayari,84.9,70.2,1,0.23335627843555234
223,Kaoru Mitoma,91.8,66.7,0,0.4070586637888487
223,Ferdi Kadioglu,95.5,41.1,0,0.5974044530950259
223,Carlos Baleba,78.4,51.3,0,0.6370453169966501
223,Pascal Groß,95.9,17.7,0,0.3671229770130577
223,Harry Wilson,74.9,28.0,0,0.1336226712082206
223,Jan Paul van Hecke,83.9,32.1,0,0.24819615850653481
223,Lewis Dunk,95.4,43.6,0,0.6098326006624414
223,Lewis Dunk,97.0,39.9,0,0.6435038536794179
223,Alex Iwobi,76.1,38.8,0,0.3142900414058066
223,Kevin,81.9,60.9,0,0.34527021145085973
223,Danny Welbeck,95.8,48.5,0,0.6250022962027157
223,Yasin Ayari,80.2,47.9,0,0.6023575951849568
223,Samuel Chukwueze,94.9,34.6,1,0.5170178037188152
223,Tom Cairney,89.1,41.1,0,0.45034312392358256
223,Raúl Jiménez,81.8,53.5,0,0.5498568708864605
223,Danny Welbeck,93.3,50.5,0,0.6250515759040955
223,Lewis Dunk,89.0,55.9,0,0.5020642211887529
223,Yankuba Minteh,91.1,30.1,0,0.35313698788417147
223,Harry Wilson,73.4,34.0,1,0.20622248215168945
224,Marc Guéhi,93.6,60.5,0,0.5241612985883487
224,Omar Marmoush,92.1,50.5,1,0.6271666579837515
224,Antoine Semenyo,89.9,37.9,0,0.4176056193083109
224,Rayan Cherki,85.7,56.2,0,0.47505664960654953
224,Mateus Mané,80.4,69.3,0,0.19709748190031595
224,Yerson Mosquera,78.2,36.2,0,0.26596990473067994
224,Omar Marmoush,92.6,64.3,0,0.45584038114306835
224,Nico O'Reilly,77.1,61.2,0,0.3171797240687386
224,Antoine Semenyo,86.0,43.7,1,0.47400838445297583
224,João Gomes,82.2,72.4,0,0.17959700753603355
224,Tijjani Reijnders,76.8,33.1,0,0.20602301351462415
224,Rayan Cherki,80.2,37.2,0,0.29617248857121886
224,Yerson Mosquera,91.5,51.5,0,0.6047855841619412
224,Antoine Semenyo,87.4,32.7,0,0.30481536419768046
224,Yerson Mosquera,96.8,58.6,0,0.6466606854425367
224,Mateus Mané,74.0,63.2,0,0.26226735977262594
224,Mateus Mané,81.9,67.5,0,0.23285535245889502
224,Tolu Arokodare,91.2,49.1,0,0.6189564429933891
224,Marc Guéhi,90.7,52.9,0,0.5730098632538981
224,Yerson Mosquera,84.1,40.6,0,0.3916697208698153
224,Yerson Mosquera,88.5,32.8,0,0.32581001999307235
224,Mateus Mané,81.1,66.4,0,0.24139158707868233
225,Mohamed Salah,83.4,37.6,0,0.3265916900992135
225,James Hill,86.7,44.4,0,0.49423670878832837
225,Evanilson,94.9,44.4,1,0.5992781569478585
225,Cody Gakpo,80.2,68.9,0,0.20040802131379104
225,Álex Jiménez,90.6,36.0,1,0.4084776027637869
225,Florian Wirtz,81.6,29.3,0,0.19140348956186928
225,Milos Kerkez,78.0,71.1,0,0.15960156952664295
225,Mohamed Salah,95.1,39.9,0,0.5744151127806794
225,Virgil van Dijk,95.5,54.8,1,0.6190923761097107
225,Jeremie Frimpong,84.0,45.4,0,0.5143447375946655
225,Alexis Mac Allister,74.9,38.0,0,0.29186935219589527
225,Cody Gakpo,81.2,37.6,0,0.31017795359601935
225,Curtis Jones,85.2,63.6,0,0.32438217525188484
225,Ryan Gravenberch,80.2,63.8,0,0.2773114757612362
225,Alex Scott,73.5,57.9,0,0.4055039219243247
225,Evanilson,94.2,46.6,0,0.5962846874791324
225,Álex Jiménez,96.0,38.5,0,0.5940922006537754
225,Dominik Szoboszlai,76.2,63.0,1,0.27348574016316074
225,Ryan Christie,78.1,60.5,0,0.33739059095262924
225,Evanilson,89.3,56.0,0,0.5027401868325921
225,Florian Wirtz,89.6,35.2,0,0.37705591651933956
225,Alex Scott,83.0,53.0,0,0.5653478542068476
225,Mohamed Salah,93.7,32.7,0,0.4565963768600617
225,Marcos Senesi,96.2,47.2,0,0.6376488216981624
225,Amine Adli,96.8,43.8,0,0.6591865789833677
225,Amine Adli,98.9,43.0,1,0.7431160676809891
226,Igor Thiago,93.2,50.9,0,0.6177120055997324
226,Igor Jesus,91.5,43.8,0,0.5251085541746393
226,Nicolás Domínguez,77.8,53.0,0,0.5746523889513728
226,Igor Jesus,95.9,34.8,1,0.5551330852507843
226,Elliot Anderson,75.2,50.9,0,0.6620357009409241
226,Ibrahim Sangaré,84.4,49.1,0,0.6343351111129103
226,Igor Jesus,86.9,45.4,0,0.5199347449115297
226,Dango Ouattara,85.8,57.3,0,0.44944879443391755
226,Vitaly Janelt,80.7,59.4,0,0.3738820596062288
226,Dango Ouattara,94.5,38.5,0,0.5421765178358002
226,Yehor Yarmoliuk,91.9,47.9,0,0.593208035878141
226,Sepp van den Berg,95.1,59.1,0,0.5825158713592848
226,Kevin Schade,90.1,59.6,0,0.4552497190952591
226,Igor Thiago,90.5,65.5,0,0.38827540601368576
226,Taiwo Awoniyi,96.0,41.1,1,0.6148990212728126
226,Dango Ouattara,93.2,52.3,0,0.5961756177605422
226,Kevin Schade,96.0,42.9,0,0.6261131234615758
227,Jean-Philippe Mateta,91.3,40.9,0,0.4839153026381469
227,Enzo Fernández,88.9,53.8,0,0.5463077241633182
227,Moisés Caicedo,80.9,52.9,0,0.5720073456358659
227,Jefferson Lerma,97.5,40.8,0,0.670002633222807
227,Estêvão,95.4,32.9,0,0.5170059530460798
227,Ismaïla Sarr,93.0,55.0,0,0.5629411830791062
227,Jean-Philippe Mateta,91.3,58.6,0,0.490236102055944
227,Estêvão,88.0,55.7,1,0.49893828767985654
227,Estêvão,93.2,32.8,0,0.4419504212811335
227,João Pedro,92.5,40.1,1,0.5010432700051323
227,Estêvão,80.0,28.8,0,0.17253152440713188
227,Marc Cucurella,90.5,59.4,0,0.46500762564276565
227,João Pedro,92.0,55.5,0,0.5416978324465882
227,Enzo Fernández,88.5,50.0,1,0.6519215812920894
227,Brennan Johnson,86.1,32.5,0,0.28186251999779544
227,Maxence Lacroix,95.4,57.4,0,0.6042276983329163
227,Jefferson Lerma,90.0,29.4,0,0.3189140261743717
227,Yéremy Pino,60.7,32.0,0,0.14920520616894506
227,Maxence Lacroix,92.5,31.0,0,0.4012594127824992
227,Jefferson Lerma,96.8,55.8,0,0.6604146109295761
227,Chadi Riad,91.1,53.0,0,0.5727173449970353
227,Chris Richards,97.1,48.3,1,0.6516589201860433
227,Ismaïla Sarr,92.5,43.5,0,0.5379936844994749
228,Sandro Tonali,88.1,53.2,0,0.5590918972148393
228,Emiliano Buendía,74.6,46.2,0,0.5514751035396132
228,Ollie Watkins,90.2,40.1,0,0.4528162788829818
228,Pau Torres,96.7,41.8,0,0.6454157913199539
228,Ollie Watkins,74.4,60.6,0,0.3259758675380522
228,Emiliano Buendía,79.6,33.6,1,0.23021320104779727
228,Matty Cash,87.2,37.0,0,0.359538636523592
228,Emiliano Buendía,83.7,53.0,0,0.5645681964867307
228,Emiliano Buendía,74.0,63.2,0,0.26226735977262594
228,Joelinton,77.7,53.6,0,0.5525955383827318
228,Lewis Miley,93.6,48.8,0,0.6132914016144916
228,Harvey Barnes,79.4,43.3,0,0.44585645173262706
228,Yoane Wissa,92.2,41.2,0,0.5061855884608543
228,Harvey Barnes,77.1,35.0,0,0.23856919091598944
228,Harvey Barnes,92.3,49.5,0,0.6267682615145088
228,Anthony Gordon,95.8,59.3,0,0.604858688763748
228,Morgan Rogers,78.2,73.5,0,0.13756283913858613
228,Jacob Ramsey,89.9,45.2,0,0.5305141411939766
228,Sandro Tonali,84.6,50.9,0,0.6337775231736371
228,Sandro Tonali,82.3,51.5,0,0.6188120267317175
228,Leon Bailey,85.6,39.1,0,0.3744494404911071
228,Pau Torres,96.6,42.4,0,0.6451864880527514
228,Sven Botman,90.6,57.8,0,0.4890239553585475
228,Morgan Rogers,75.4,54.6,0,0.5197165056507179
228,Ollie Watkins,73.8,50.9,0,0.6664072514364863
228,Ollie Watkins,96.5,44.8,1,0.6505699356947023
228,Harvey Barnes,75.3,52.2,0,0.6115106668203136
228,Anthony Elanga,90.5,40.1,0,0.4582605027783423
228,Harvey Barnes,77.8,68.9,0,0.18392735526820653
229,Declan Rice,82.8,72.6,0,0.1837172308367133
229,Leandro Trossard,85.2,50.7,0,0.6389661850199644
229,Bukayo Saka,79.4,39.7,0,0.34681262711095195
229,Declan Rice,90.6,38.1,0,0.43434001662303157
229,Martín Zubimendi,94.9,47.3,0,0.6109633719384152
229,Lisandro Martínez,73.1,57.3,0,0.42571609389496534
229,Kobbie Mainoo,76.5,45.6,0,0.5252748154715865
229,Martin Ødegaard,91.5,39.9,0,0.47576313226388073
229,Lisandro Martínez,4.0,50.7,1,0.8543932109075636
229,Bruno Fernandes,80.7,65.6,0,0.25040831760367843
229,Bruno Fernandes,87.5,55.8,0,0.4936897950703296
229,Bryan Mbeumo,87.1,47.7,1,0.5838075215833058
229,Martín Zubimendi,85.6,48.3,0,0.6044645209483651
229,Bryan Mbeumo,79.7,46.0,0,0.5350430485103997
229,Patrick Dorgu,80.5,45.2,1,0.5071087748233771
229,Patrick Dorgu,88.6,71.4,0,0.28059824619905804
229,Bukayo Saka,79.1,34.2,0,0.23622509431567867
229,Gabriel Jesus,79.4,35.8,0,0.2651505195291795
229,Declan Rice,79.3,34.3,0,0.23909561981702476
229,Mikel Merino,90.3,46.9,0,0.5672547228757985
229,Mikel Merino,82.4,41.7,0,0.40823055800024477
229,Viktor Gyökeres,90.7,46.2,0,0.5551617533959451
229,Bukayo Saka,88.1,25.9,0,0.2438507342777645
229,Mikel Merino,96.9,48.4,1,0.6449706386241204
229,Matheus Cunha,74.4,50.1,1,0.6949988206530249
229,Bruno Fernandes,52.5,44.0,0,0.5202487550585753
230,James Garner,77.4,46.8,0,0.5680591263425142
230,Thierno Barry,88.6,59.1,0,0.44039436294118267
230,Pascal Struijk,85.2,70.1,0,0.23847847391462038
230,Dominic Calvert-Lewin,87.8,46.0,0,0.5378725699947182
230,James Justin,75.3,44.8,0,0.4978302382334753
230,Ilia Gruev,81.9,50.7,0,0.6488084473600311
230,James Justin,86.4,59.7,0,0.4046581378843881
230,James Justin,91.9,59.9,1,0.48694927059008253
230,James Justin,91.8,60.1,0,0.4823755799002556
230,Dominic Calvert-Lewin,94.8,46.2,0,0.604984708380938
230,Ethan Ampadu,79.3,36.8,0,0.28326459780511615
230,Brenden Aaronson,79.1,66.4,0,0.22688445540506025
230,Vitalii Mykolenko,79.4,66.9,0,0.22143872708249954
230,James Garner,88.4,66.7,0,0.329968210684215
230,Iliman Ndiaye,88.0,42.7,0,0.46600624328585794
230,Anton Stach,84.7,64.2,0,0.30930114831853234
230,Thierno Barry,87.0,37.8,0,0.3689546801554325
230,Idrissa Gueye,74.0,69.5,0,0.15736799342595342
230,Iliman Ndiaye,78.8,59.1,0,0.3755028098808237
230,Thierno Barry,94.0,44.0,1,0.5740660335669584
230,Idrissa Gueye,84.4,51.7,0,0.6068655692348401
230,Sean Longstaff,84.7,35.8,0,0.30930114831853234
230,Facundo Buonanotte,85.2,66.7,0,0.2796806524795886
230,James Justin,96.1,60.3,0,0.6078820684036811
231,Georginio Rutter,88.3,43.4,0,0.4824110533857951
231,Pascal Groß,91.4,53.8,0,0.5601094787033828
231,Danny Welbeck,92.7,46.2,0,0.5724055840381225
231,Danny Welbeck,95.7,45.6,0,0.6256501741861218
231,Georginio Rutter,86.5,60.3,0,0.3946959053112717
231,Danny Welbeck,95.1,52.3,0,0.6152236685375038
231,Kaoru Mitoma,93.1,59.1,0,0.5243345258613323
231,Kiernan Dewsbury-Hall,84.3,67.5,0,0.25800050383736994
231,Jarrad Branthwaite,89.6,37.0,0,0.39996742559450243
231,Kiernan Dewsbury-Hall,92.0,57.9,0,0.5123408322587673
231,James Tarkowski,96.2,41.5,0,0.6248752024500949
231,Kaoru Mitoma,85.2,50.6,0,0.6424012149336173
231,Pascal Groß,87.4,48.4,1,0.6045873740423934
231,Yankuba Minteh,71.6,42.3,0,0.41296398756290104
231,Yankuba Minteh,79.5,24.5,0,0.12975046408798294
231,Michael Keane,89.0,41.3,0,0.45222313416962046
231,Jake O'Brien,87.5,60.0,0,0.41140450175677107
231,Beto,95.2,51.8,1,0.6178080118151343
232,Ethan Ampadu,77.7,35.0,0,0.24155464569089255
232,Martín Zubimendi,76.8,51.7,0,0.6265083462080709
232,Martín Zubimendi,92.7,46.0,1,0.5699260834323221
232,Noni Madueke,99.6,0.9,1,0.31632038896443965
232,Pascal Struijk,92.0,46.6,0,0.5713440712693069
232,Viktor Gyökeres,84.2,49.9,0,0.6630307702397316
232,Jurriën Timber,97.3,42.0,0,0.6700277181360158
232,Viktor Gyökeres,94.8,49.8,1,0.6272831877321076
232,Leandro Trossard,82.7,73.4,0,0.17511981640172264
232,Gabriel Jesus,92.4,58.8,0,0.5106439806887959
232,Gabriel Jesus,93.2,50.3,0,0.6292081976035875
232,Riccardo Calafiori,94.5,50.0,0,0.6309938275326916
232,Sean Longstaff,91.4,29.9,0,0.3587355253312838
232,Gabriel Jesus,86.8,54.0,1,0.535464874254553
232,Gabriel Martinelli,86.8,62.7,0,0.3584892529514445
232,Gabriel Jesus,97.6,40.9,0,0.6747369654325277
232,Gabriel Magalhães,89.2,41.6,0,0.4597599958982358
232,Martín Zubimendi,96.4,46.0,0,0.6471953641438363
233,Junior Kroupi,75.7,71.4,0,0.14354649627858027
233,Mateus Mané,74.0,46.2,0,0.5528249218665087
233,Amine Adli,79.7,44.8,0,0.4940612533056371
233,Mateus Mané,77.5,67.2,0,0.20531799210009788
233,Mateus Mané,80.8,61.5,0,0.3261282273188991
233,Junior Kroupi,84.2,60.3,1,0.3735339058867862
233,Amine Adli,92.4,27.2,0,0.35722146356711687
233,Álex Jiménez,89.2,30.9,0,0.31784990503372346
233,Alex Scott,94.3,60.9,0,0.5414060478453715
233,Tolu Arokodare,75.6,41.7,0,0.39340974777510673
233,Hwang Hee-Chan,70.6,53.8,0,0.5611387939891659
233,Tolu Arokodare,80.4,32.8,0,0.2243910530237122
233,Tolu Arokodare,92.1,51.0,0,0.615836743765633
233,Santiago Bueno,88.1,50.1,0,0.6500570039923051
233,André,78.5,52.9,0,0.576824039682425
233,João Gomes,83.0,49.9,0,0.6670080568512186
233,Jørgen Strand Larsen,95.8,38.7,0,0.588559082754585
233,Marcos Senesi,95.1,42.0,0,0.5906540951018577
233,Tolu Arokodare,88.8,65.4,0,0.3536697056643932
233,Yerson Mosquera,92.9,45.8,0,0.5701121075900318
233,Emmanuel Agbadou,91.8,53.4,0,0.569808150005149
233,Jean-Ricner Bellegarde,75.2,45.2,0,0.5126422186113988
233,Alex Tóth,88.9,32.9,0,0.33481005714564455
233,Mateus Mané,75.8,64.9,0,0.23458254744523174
233,Alex Scott,95.9,50.6,1,0.6246873642622075
233,Tolu Arokodare,95.0,52.5,0,0.613175327259116
234,Valentín Castellanos,88.7,63.8,0,0.37254402672300124
234,Enzo Fernández,89.5,62.9,0,0.39934803248755635
234,Jarrod Bowen,82.1,19.2,1,0.11409730027592829
234,Mateus Fernandes,92.3,67.3,0,0.41421759788657997
234,Valentín Castellanos,93.6,31.5,0,0.4403484946931259
234,Cole Palmer,75.4,33.3,0,0.20246567936124069
234,Moisés Caicedo,87.0,63.8,0,0.34489935112035847
234,Crysencio Summerville,85.7,49.6,1,0.6477434974592369
234,Enzo Fernández,75.1,48.1,0,0.6237142792985362
234,Liam Delap,91.2,48.1,0,0.5956635279970361
234,Crysencio Summerville,79.6,46.8,0,0.5636403067908042
234,Mateus Fernandes,78.8,51.7,0,0.6208537892461264
